musical_title,rate,review_title,review_text,review_date
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,더운여름 소름돋게 시원했던 공연,"작년부터 보고싶었던 공연, 낮 30% 할인을 받아 보고 왔는데 너무 뜨거운 오후 3:00 공연임에도 불구하고 신선했고 즐거운 연출+ 배우분들과 관객들이 같이 즐길수 있어서 더 재미있었다",2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,처음 보는 데 색다르고 좋았어요,처음에 들어가는 데 클럽 들어가는 기분이 들더군요.  생각보다 재밌었고 화려했고 좋았어요.  최여진씨 팬이 아니었는 데 팬이 되었네요.  즐거운 공연이었습니다.,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,출연진의 열정에 박수!!,시작부터 끝까지 눈과 귀를 사로잡는 퍼포먼스 멋졌어요!,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,푸에르자부르타 웨이라 인 서울 관람 후기,전위 예술??  같은 공연 이었습니다.  마음을 비우고 함께 할 생각으로 가서 신나게 즐기면 좋은 공연입니다.  중간에 물이 많이 떨어지는 곳이 있는데 원하시지 않으면 피하셔도 됩니다.^^  중간 부위에는 사람이 너무 많아서 오히려 사이드 쪽이 편하게 볼수있는 것 같구요  음악이 신나는데 한시간은 금방 가더라구요^^,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,신나내요,환상적인 공연이었어요,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,즐겁고 신나내요,이런 공연을 또 볼 수 있을까요?,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,이런 공연은 처음 보내요,즐겁고 신나는 시간이었어요,2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,3,좋은 공연이었습니다.,"역동적이고 무대장치 등 예술적인 부분이 맘에 들었습니다. 하지만, 짧은 러닝타임 때문에 뭔가 허무한 느낌이 좀 들고, 더운 게 문제이긴 했지만 그것빼고는 대체로 만족스러운 공연이었습니다.",2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,이 공연 안본사람 없었으면 좋겠어요,"덥고 다른사람들과 부딪히는데도 아무도 짜증을 안내던데요? 뭐 이런공연이 다있나 입을 다물지 못했습니다 특히나 현대인의 바쁜일상, 날씨의 변화, 기분변화같은것도 표현을 어쩜 그렇게 할 수 있는지 sns에서 공연영상 일부 보고갔는데도  직접보는거랑 느낌이 완전 달라요. 직접보지 않고서는 표현이 안되는 지금까지 보지못한 공연이었습니다. 뮤지션들의 열정과 에너지가 어마어마해서 아직도 그 에너지가 계속되는 기분입니다. 모두가 봤으면 좋겠어요!!",2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,이렇게 핫 할수가!,"정말 핫 한 공연!!! 그동안 보지 못했던 스타일의 공연이어서 새로웠어요 :-)))  배우들의 활기참, 열정을 보고 ''나도 저렇게 화이팅 넘치는 사람이 되고싶다'' 라는 생각이 들었어요! 어찌나 흥이 나던지.. 자유롭고 편안한 분위기의 공연이라 그런지 즐기는데있어서 전혀 부끄러움 없이 잘~~~~~~놀다 왔습니당 ㅎㅎㅎㅎㅎ  다만 아쉬운 점이라면.. 분명 들어갈 땐 시원했는데 땀이 물 흐르듯이 흐르더라구요ㅠㅠㅠ (날씨가 너무 더웠던 날) 그리고 고개가 살짝 아팠어요..  그래도 추천~~~~~~~~~~~",2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,4,푸에르자부르타!! 드디어봤습니다,"작년부터 보고싶었던 공연인데  올해도 한다고 하여 다녀왔어요.  사람이 많고해서 좀 정신없고  여름이라 더 덥고 했지만,  중간 중간 물도 맞고 공연장 같은 느낌으로 즐기다가 왔습니다.  공연이 대부분 위쪽에서 이뤄져서 계속 고개를 들고있어야한다는게 흠이네요  목이너무 아파요 ㅋㅋㅋㅋ  그래도 보지 못했던 공연 연출이여서 신박했고, 한번 쯤은 가서 보기 좋은 공연 같아요!!  인터파크 덕분에 티켓도, 라스트할인? 인가로 좀 저렴하게 잘 보다왔습니다.",2019.08.05
2019 푸에르자부르타 웨이라 인 서울［2019 FUERZA BRUTA WAYRA in SEOUL］,5,최고,완전 최고였어요!!!! 추천x10000000000!!,2019.08.05
